blast_temp_C,coke_rate_kg_per_t,pci_rate_kg_per_t,air_flow_Nm3_min,top_gas_pressure_bar,moisture_g_Nm3,ore_grade_pct,burden_index,hot_metal_tpd,fuel_rate_kg_per_t,efficiency_score
1013.0,426.3,104.7,5461.0,2.44,12.2,64.5,0.962,7313,633.8,41.4
1178.3,307.6,130.2,5704.0,1.54,32.4,65.7,0.594,6780,750.0,26.2
994.8,333.0,171.5,3319.0,1.66,11.6,59.9,0.746,6454,729.3,26.7
1053.6,521.6,112.8,5679.0,2.72,31.0,62.9,0.577,5641,750.0,29.1
927.5,487.9,105.7,3592.0,1.89,20.4,62.0,0.853,6508,750.0,24.0
908.9,405.7,81.4,5211.0,2.89,20.5,60.1,0.916,6839,741.5,31.9
1236.9,429.3,146.0,5187.0,3.07,16.2,60.5,0.695,6862,715.6,43.1
1192.6,392.5,140.0,3026.0,3.2,8.1,60.4,0.698,6446,616.8,54.8
1143.6,485.2,112.7,3662.0,1.77,15.4,62.2,0.602,5942,750.0,26.8
1043.1,496.0,87.5,4476.0,2.41,17.8,61.9,0.653,5947,750.0,27.9
960.7,490.8,140.1,4260.0,3.39,19.4,63.5,0.662,6131,750.0,29.8
954.8,480.7,190.3,5756.0,3.04,27.2,58.9,0.578,5985,750.0,26.6
987.6,351.1,180.1,4079.0,1.73,15.6,63.8,0.655,6640,750.0,24.2
1092.2,384.5,200.5,5811.0,2.51,17.2,58.2,0.954,7379,750.0,39.0
1150.1,417.5,81.3,4378.0,3.34,32.2,60.6,0.663,6319,750.0,32.5
1131.1,382.7,215.3,5893.0,2.38,27.6,63.0,0.637,6639,750.0,28.5
998.0,488.7,127.8,5212.0,3.17,5.7,64.9,0.692,7095,664.0,45.5
1234.2,382.3,218.7,5488.0,2.49,29.4,65.7,0.98,7538,750.0,41.9
1158.3,334.6,115.4,3315.0,1.71,34.7,58.4,0.882,6075,750.0,22.5
1094.0,399.8,146.0,4758.0,1.8,33.2,63.4,0.601,5866,750.0,21.3
1114.1,545.0,129.5,3428.0,1.59,30.1,61.5,0.876,5894,750.0,22.4
1046.9,356.5,129.8,3893.0,1.89,23.9,64.9,0.883,6845,745.7,25.0
986.7,453.0,197.9,4871.0,3.29,13.3,60.8,0.975,7542,750.0,35.0
1024.6,408.2,184.5,5179.0,2.8,24.6,65.4,0.946,7777,750.0,37.9
1165.2,317.8,218.9,3118.0,2.98,25.9,64.0,0.548,6744,750.0,35.4
905.0,422.0,165.9,4593.0,2.74,13.4,65.9,0.727,7043,732.0,29.8
940.6,475.5,144.9,4696.0,2.27,12.7,67.8,0.851,7173,745.8,29.4
916.1,428.3,92.6,3236.0,1.93,16.9,67.1,0.987,7677,659.2,37.0
914.3,518.0,219.5,4502.0,3.35,24.2,63.9,0.543,6490,750.0,28.9
1199.4,372.2,157.2,5142.0,2.53,13.8,66.9,0.684,7383,663.7,48.2
1146.3,321.6,178.1,3160.0,2.46,21.7,59.5,0.746,6569,750.0,27.6
1066.0,534.1,136.9,5281.0,3.49,32.0,58.4,0.707,5887,750.0,32.3
934.2,394.5,156.7,4729.0,2.27,13.9,63.3,0.728,6532,741.4,27.0
1072.1,444.1,212.0,5500.0,3.21,34.0,67.7,0.685,6407,750.0,29.4
1065.7,498.0,103.3,3654.0,3.22,19.2,65.1,0.985,6683,722.6,38.9
960.6,381.1,120.9,5500.0,1.97,8.0,61.1,0.902,7159,637.9,38.5
1051.8,479.0,101.3,3284.0,1.69,6.7,64.7,0.868,6594,636.8,38.7
1039.5,333.9,190.9,4211.0,3.45,15.2,58.4,0.705,7161,711.7,39.3
1115.5,372.8,88.7,3598.0,2.35,12.8,62.7,0.941,6854,568.4,53.0
1122.3,336.2,91.4,5628.0,1.5,30.3,60.4,0.547,5788,750.0,23.5
915.9,502.8,121.8,5115.0,2.5,27.1,58.5,0.572,4993,750.0,17.5
1031.1,355.7,152.0,3076.0,2.74,31.5,60.5,0.977,6530,750.0,27.8
1072.8725469848957,479.4,136.9,3029.0,3.05,22.7,65.2,0.783,6468,750.0,30.9
1076.1,535.8,86.3,4488.222299089127,3.39,18.1,63.5,0.58,6001,750.0,31.4
1199.8,431.9,214.0,3430.0,3.33,13.1,58.2,0.975,7050,724.9,44.6
1130.5,435.0,213.4,4891.0,3.38,22.5,62.1,0.987,7160,750.0,37.7
957.0,415.3,119.1,4991.0,1.56,23.5,65.5,0.941,6758,750.0,21.7
924.7,381.5,182.4,5826.0,2.92,16.8,67.5,0.619,7309,737.6,31.4
1124.8,418.9,161.0,5856.0,1.95,33.1,66.7,0.639,6420,750.0,24.6
909.3,450.7,113.2,4977.0,1.88,24.2,58.0,0.703,5998,750.0,16.0
1105.0,546.5,116.7,3017.0,3.1,30.1,60.2,0.79,5355,750.0,27.0
1229.1,534.4,148.8,4077.0,2.33,23.6,60.1,0.996,6335,750.0,32.2
1101.4,515.5,138.7,4539.0,3.33,14.5,62.1,0.978,7554,750.0,41.3
1035.9,522.3,120.8,4498.0,1.58,27.1,64.5,0.961,7055,750.0,25.2
1125.2,417.0,193.1,4810.0,3.1,11.9,59.5,0.545,6130,750.0,32.8
1060.4,464.4,147.4,5882.0,1.77,22.9,67.2,0.879,7460,750.0,29.7
1091.0,523.8,171.7,5656.0,1.85,17.1,65.8,0.938,7542,750.0,32.1
1229.5,398.2,106.5,3327.0,2.45,9.5,62.2,0.667,6983,599.6,53.7
1035.1,540.4,154.7,3798.0,2.29,17.4,63.8,0.61,5962,750.0,29.2
1236.4,403.9,124.5,5499.0,2.47,14.3,63.4,0.874,6964,641.4,48.2
1216.9,450.3,153.7,5473.0,3.38,8.4,63.8,0.545,6979,659.8,50.6
968.5,477.5,189.3,3826.0,2.81,29.7,66.6,0.97,7004,750.0,28.9
924.3,537.6,187.6,5192.0,2.08,20.0,60.0,0.578,5737,750.0,18.8
935.3,361.2,129.6,5016.0,1.85,15.4,64.8,0.729,7095,701.1,30.4
906.4,486.5,177.2,4421.0,2.34,20.1,59.1,0.991,6296,750.0,22.2
933.1,430.2,211.8,3604.0,2.4,27.6,62.6,0.994,6626,750.0,26.2
1139.1,367.1,167.6,5666.0,2.7,5.5,64.4,0.888,7327,530.1,62.7
924.9,494.2,100.8,5034.0,2.03,21.4,58.1,0.92,6414,750.0,24.5
1011.6,438.1,175.2,3507.0,3.04,19.4,59.1,0.984,6503,750.0,33.2
1195.7,465.2,94.7,5114.0,1.7,31.8,58.9,0.964,6307,750.0,25.8
908.1,380.7,202.1,5224.0,2.62,21.7,61.7,0.811,6942,750.0,24.6
1185.1,420.3,152.3,5661.0,2.75,9.1,64.2,0.867,7484,629.3,57.1
998.6,454.3,133.9,3669.0,1.91,16.7,68.0,0.797,6603,750.0,21.4
941.4,401.2,88.0,5966.0,3.15,23.6,60.5,0.753,6692,750.0,29.1
1143.9,349.6,133.3,3460.0,2.73,6.4,59.4,0.94,6862,537.7,55.6
1120.1,540.4,206.4,4802.0,2.79,31.5,62.1,0.869,6561,750.0,31.9
1207.1,427.9,82.9,4972.0,2.5,7.0,59.5,0.93,7354,548.8,58.4
1157.3,483.5,146.5,4257.0,3.32,5.9,58.2,0.548,6074,710.3,42.9
1181.2,402.8,210.4,4425.0,2.89,5.1,63.6,0.788,7361,595.5,57.7
998.7,388.8,135.3,5673.0,2.26,25.5,66.8,0.665,6629,750.0,29.4
962.1,401.8,139.9,4936.0,1.98,18.7,66.6,0.757,6896,750.0,26.6
1162.7,402.3,161.0,4488.222299089127,1.64,8.1,59.0,0.806,6775,651.5,43.7
1182.4,436.0,144.8,3385.0,1.83,30.7,59.5,0.923,6192,750.0,24.2
1246.7,435.9,103.6,3022.0,3.49,11.1,62.9,0.516,6784,631.2,56.6
1044.4,424.3,82.6,3375.0,2.31,14.8,61.7,0.582,5646,715.9,27.9
1030.2,333.7,165.4,5869.0,3.3,10.3,65.0,0.961,7920,551.6,61.7
1171.7,424.0,208.9,5292.0,1.84,32.8,62.9,0.984,7199,750.0,32.7
1019.3,342.3,94.9,5901.0,2.35,27.7,58.2,0.528,6552,750.0,27.4
1225.8,331.5,109.5,3107.0,3.42,26.7,60.8,0.666,6308,723.4,37.9
1200.4,533.2,131.8,5041.0,1.68,6.3,67.0,0.505,6787,722.9,34.9
1050.1,451.2,193.2,3133.0,2.69,20.7,63.1,0.879,6420,750.0,27.6
1162.8,464.9,117.7,5346.0,3.34,22.3,66.0,0.841,7112,735.7,42.2
1164.1,400.4,203.5,4143.0,3.4,16.5,62.0,0.782,7081,741.2,40.7
936.1,527.2,87.7,3287.0,3.19,14.7,64.8,0.846,6362,740.4,29.8
1215.9,459.5,211.7,4704.0,3.21,30.6,59.7,0.769,6311,750.0,35.3
1076.8,492.3,158.5,3840.0,2.8,5.7,65.4,0.619,6364,729.1,34.9
1189.3,392.1,172.2,4979.0,1.94,23.8,65.9,0.877,7481,750.0,37.1
1012.0,540.0,131.5,4975.0,2.96,16.8,58.9,0.892,6169,750.0,30.9
1213.4,505.1,189.5,5115.0,3.46,25.0,59.8,0.927,6627,750.0,40.0
1036.2,513.5,103.3,5977.0,2.55,10.9,62.6,0.977,6982,709.7,36.3
903.8,343.0,86.8,4160.0,2.02,12.2,64.4,0.874,7010,576.4,45.4
1216.9,367.7,135.4,4396.0,2.65,22.6,64.4,0.527,6642,750.0,36.1
932.0,371.4,199.5,5414.0,2.88,34.4,64.7,0.51,6327,750.0,22.1
1011.8,367.7,185.7,4735.0,1.92,34.2,65.1,0.87,7519,750.0,27.5
1232.5,513.9,152.4,3112.0,2.94,12.5,63.1,0.528,6067,750.0,35.4
1232.7,308.0,160.1,5529.0,2.67,8.1,63.7,0.658,7582,512.0,69.6
1100.7,319.0,98.2,3154.0,2.72,22.7,58.1,0.568,6368,718.2,33.1
1121.1,368.5,197.7,3512.0,2.11,17.6,59.7,0.984,7103,750.0,33.8
1057.0,350.0,190.2,3306.0,1.81,27.9,63.0,0.658,6304,750.0,26.3
1002.6,358.0,171.9,3234.0,2.75,20.8,65.5,0.528,6440,750.0,26.9
1015.0,499.5,145.3,3077.0,2.67,20.3,66.1,0.975,6929,750.0,31.8
1135.4,440.8,215.0,3165.0,2.18,24.4,65.3,0.804,6947,750.0,35.7
1163.3,301.4,203.1,4327.0,2.09,8.8,62.9,0.518,7322,638.2,44.5
1177.1,407.3,170.2,3759.0,2.19,25.3,60.8,0.917,6995,750.0,31.8
1176.4,402.0,132.1,3380.0,2.48,19.7,62.4,0.576,6404,750.0,32.9
931.9,328.5,166.5,4976.0,3.45,29.6,58.1,0.901,6869,750.0,31.6
1073.0,469.0,160.6,3678.0,3.03,9.2,64.0,0.801,7471,674.5,47.1
920.1,475.5,135.2,3057.0,3.2,14.0,58.7,0.589,5627,750.0,26.8
1092.3,480.2,122.9,4255.0,2.51,33.5,59.5,0.876,6256,750.0,29.6
1054.5,482.1,137.0,3931.0,2.55,21.6,64.3,0.727,6695,750.0,30.5
1210.7,300.0,160.3,3956.0,1.91,32.9,58.1,0.819,6779,750.0,30.0
1022.8,538.5,139.9,4336.0,2.94,25.7,63.7,0.935,6380,750.0,30.4
941.0,503.6,116.9,5007.0,2.34,19.988781275221953,64.4,0.63,6575,750.0,27.6
950.0,526.0,186.5,4849.0,2.98,14.5,65.9,0.683,7056,750.0,33.7
1166.5,303.9,154.4,5812.0,2.32,7.7,58.7,0.999,8096,529.8,65.8
1116.4,533.5,89.5,4553.0,1.72,29.1,58.0,0.754,5302,750.0,16.6
935.4,502.4,131.6,4418.0,1.85,29.1,65.7,0.779,6463,750.0,20.7
929.4,509.3,203.9,3640.0,3.12,23.6,60.9,0.643,5257,750.0,19.7
1145.3,323.3,185.7,5266.0,2.02,22.4,66.9,0.708,7305,736.3,34.6
925.5,484.7,125.3,3422.0,2.03,32.4,59.8,0.751,5563,750.0,19.5
1187.7,540.0,211.3,4473.0,3.36,10.3,63.9,0.629,6545,750.0,36.8
1147.2,469.6,90.7,4488.222299089127,2.82,23.5,59.1,0.619,6276,750.0,35.4
928.5,442.6,214.6,4975.0,1.73,6.5,62.0,0.8,6929,750.0,26.3
929.7,536.4,114.4,5753.0,1.79,9.2,66.8,0.592,6239,750.0,24.6
1245.3,410.7,81.3,5840.0,2.04,18.1,64.1,0.777,7317,649.5,49.1
1031.0,449.8,140.7,3503.0,2.69,29.6,64.9,0.853,6656,750.0,32.8
1029.7,419.1,130.3,3785.0,3.01,27.0,60.3,0.599,5489,750.0,26.2
1184.5,533.2,155.5,5435.0,2.05,34.2,67.2,0.873,7053,750.0,29.5
1231.5,319.0,191.5,4555.0,3.24,6.3,64.2,0.68,7695,521.5,71.3
1245.1,425.3,197.9,4359.0,1.72,16.4,59.1,0.996,7272,750.0,30.1
1163.7,471.7,136.2,5132.0,1.92,9.8,58.2,0.99,7049,672.9,40.0
1072.8725469848957,498.0,140.2,4806.0,3.44,6.1,58.2,0.899,6754,690.2,41.9
929.2,445.8,100.7,5912.0,1.77,12.9,58.5,0.671,6309,750.0,18.2
1172.0,527.2,86.7,4752.0,3.28,12.3,67.1,0.969,7432,639.3,57.0
1095.4,535.5,169.8,4398.0,2.91,17.6,61.6,0.999,6915,750.0,37.8
1048.5,316.1,89.0,4628.0,1.65,9.2,61.0,0.731,7094,553.0,50.3
1217.2,400.6,182.7,5426.0,2.47,19.7,62.2,0.807,7169,750.0,39.3
938.9,305.9,155.5,4838.0,2.54,32.6,62.1,0.503,6295,750.0,23.9
1072.4,382.4,107.8,4941.0,3.36,27.4,60.4,0.522,6044,750.0,32.5
904.0,434.2,155.5,5914.0,2.34,30.3,58.9,0.75,5988,750.0,22.6
1064.0,527.7,105.6,4855.0,2.39,29.1,59.1,0.805,6073,750.0,22.6
919.7,511.6,141.4,4141.0,1.72,16.7,64.0,0.656,6418,750.0,23.7
941.6,331.9,191.9,5074.0,2.78,26.3,62.0,0.55,6317,750.0,27.9
941.1,323.3,144.7,4978.0,1.92,27.6,67.0,0.891,7410,750.0,25.4
1127.2,447.3,100.8,3042.0,1.66,11.2,62.6,0.709,6016,673.9,33.5
1161.1,433.0,181.3,4402.0,3.49,30.8,63.0,0.824,7246,750.0,37.8
1104.2,366.6,106.1,5229.0,2.04,18.7,67.3,0.825,7724,627.3,47.8
1236.8,524.9,183.4,4497.0,1.78,5.5,63.0,0.773,6681,707.9,39.3
1031.2,531.8,147.1,5339.0,2.9,24.3,63.0,0.589,5952,750.0,27.7
1000.0,400.7,143.5,4353.0,3.14,25.3,61.6,0.808,6961,750.0,31.0
1204.0,522.6,199.2,5950.0,1.63,21.6,65.1,0.661,6606,750.0,32.3
978.3,396.0,179.2,3879.0,1.71,11.4,61.9,0.91,7146,722.5,29.5
1237.1,484.2,84.6,3276.0,1.68,19.5,63.9,0.597,5772,750.0,28.1
904.3,419.0,121.5,4290.0,1.59,19.988781275221953,62.5,0.646,6339,750.0,21.9
1239.5,330.6,201.9,4625.0,2.82,34.2,63.3,0.72,6865,750.0,32.3
915.1,532.0,82.6,4047.0,2.68,29.7,66.3,0.87,6396,750.0,24.8
1211.9,413.5,156.3,3727.0,2.83,27.9,62.1,0.86,6649,750.0,37.5
1084.7,483.6,181.9,5016.0,2.51,10.4,60.3,0.669,6424,750.0,31.5
1247.5,391.8,167.1,4131.0,3.14,14.9,63.7,0.755,7239,630.5,56.4
925.8,304.7,186.5,4894.0,2.59,16.4,67.4,0.617,7135,674.5,36.2
1093.8,325.1,181.6,5337.0,3.34,19.8,64.9,0.885,8348,640.7,57.0
1239.3,424.1,176.9,5283.0,2.47,5.9,61.1,0.598,6617,663.5,43.9
1083.1,472.5,195.0,4126.0,3.08,22.8,67.6,0.91,7367,750.0,37.0
1120.3,383.7,170.4,4704.0,2.31,15.7,61.4,0.968,7400,673.1,45.7
1143.5,473.9,136.3,4349.0,2.37,21.9,67.8,0.996,7547,750.0,38.6
1059.1,474.7,146.1,5612.0,3.2,5.3,59.9,0.928,6629,656.4,42.9
1119.6,476.0,180.3,5636.0,1.72,14.6,68.0,0.611,6479,750.0,27.7
1104.5,423.1,202.7,4031.0,2.63,28.1,58.8,0.708,5979,750.0,26.3
1215.4,528.7,118.1,3275.0,2.95,20.0,65.1,0.544,6287,750.0,37.6
915.9,422.3,127.9,3503.0,3.0,28.7,65.4,0.582,6044,750.0,24.1
998.3,412.6,210.3,4101.0,2.68,26.0,64.8,0.525,6183,750.0,26.4
1232.6,349.8,161.0,4693.0,2.4,30.6,65.8,0.821,7221,750.0,36.8
1211.6,376.9,105.1,4970.0,2.02,5.2,62.7,0.767,7095,532.8,56.2
1059.5,310.6,172.9,3994.0,3.32,12.8,58.5,0.959,7515,608.1,54.7
1117.0,458.4,218.7,5002.0,2.24,21.5,61.6,0.732,6595,750.0,28.1
997.1,362.1,195.3,5813.0,3.1,33.2,64.4,0.821,7242,750.0,31.3
965.8,376.0,184.4,4956.0,1.56,25.4,64.5,0.701,7007,750.0,22.9
1062.3,492.7,109.1,3476.0,1.96,18.7,60.0,0.915,6226,750.0,26.8
1023.7,381.8,202.7,4739.0,2.19,8.9,60.5,0.963,7390,662.2,40.5
1104.3,360.5,153.6,4626.0,2.84,19.8,62.9,0.716,6701,721.7,35.5
927.2,342.3,204.5,5612.0,2.14,18.2,65.3,0.541,6535,750.0,25.1
1241.0,493.7,126.2,4051.0,1.58,28.4,66.5,0.582,6098,750.0,29.5
1245.2,332.4,88.7,4269.0,1.85,17.4,58.9,0.86,6939,619.6,48.1
1144.4,413.4,146.6,4796.0,2.02,14.6,67.3,0.663,7238,697.8,41.7
1087.6,426.7,117.8,4573.0,1.85,7.7,67.3,0.893,7655,571.7,48.5
1008.3,471.8,180.1,5157.0,1.91,6.4,58.1,0.875,6781,750.0,31.7
1184.8,458.3,214.0,3121.0,3.04,18.2,63.1,0.847,7290,750.0,38.4
1139.7,502.7,176.7,4691.0,2.32,15.4,63.9,0.907,6934,750.0,32.7
956.9,311.2,204.2,3365.0,2.31,21.7,63.5,0.878,7071,750.0,32.1
1218.8,374.1,143.4,3946.0,3.43,26.4,64.2,0.816,7183,750.0,41.5
1187.9,370.0,188.0,4985.0,2.39,6.2,63.0,0.502,6643,621.2,47.1
1232.4,336.5,198.0,3472.0,3.36,19.9,60.9,0.758,7197,695.0,46.6
1154.0,372.3,179.5,3927.0,2.1,30.9,59.0,0.798,6355,750.0,24.9
1114.7,377.4,151.1,5109.0,2.3,18.7,60.1,0.98,7243,729.8,36.1
1046.4,430.5,167.6,4952.0,2.29,20.6,65.4,0.825,7173,750.0,30.7
1226.5,465.9,178.1,3273.0,2.59,19.6,60.4,0.788,6517,750.0,36.3
1203.1,395.3,115.4,4732.0,2.67,16.7,66.3,0.771,7418,657.1,52.4
915.8,479.9,193.3,3442.0,2.0,8.3,62.0,0.552,5908,750.0,19.4
909.2,384.0,213.0,3757.0,3.09,8.8,62.1,0.714,7283,700.3,40.1
1031.8,372.6,145.1,4378.0,2.49,10.4,66.7,0.567,6622,638.6,39.0
1183.7,435.3,178.1,3328.0,1.51,28.8,60.1,0.526,5396,750.0,22.1
1245.5,305.9,183.2,5981.0,2.68,13.3,59.9,0.665,7159,641.8,48.7
952.6,319.9,172.7,3496.0,3.1,33.4,67.9,0.823,6944,750.0,26.8
1107.9,404.5,156.6,5344.0,2.0,29.3,63.4,0.933,6586,750.0,32.4
1033.3,535.7,203.4,5490.0,1.58,25.5,59.9,0.905,6683,750.0,28.5
1239.5,480.4,142.8,5983.0,3.11,26.6,59.7,0.647,6471,750.0,35.1
1194.7,322.0,88.6,4286.0,3.45,6.4,66.6,0.523,7212,447.6,78.0
1193.4,511.6,198.2,5622.0,1.65,22.1,64.0,0.701,6699,750.0,29.7
1064.0,483.1,174.4,5873.0,3.38,33.2,59.2,0.657,5986,750.0,26.6
1045.2,452.7,198.9,3519.0,2.22,6.2,66.9,0.686,6897,700.2,38.3
995.7,505.1,99.4,4438.0,3.38,13.7,62.4,0.78,6342,749.6,34.3
919.7,401.0,84.3,3180.0,2.8,6.5,67.9,0.515,6679,581.7,48.5
1202.7,355.4,210.8,4862.0,3.28,22.1,60.8,0.685,6779,750.0,35.2
1184.5,428.0,100.7,4744.0,3.07,8.5,63.3,0.779,6969,583.5,54.6
1249.9,437.2,193.4,3612.0,1.56,19.4,59.7,0.715,6503,750.0,32.3
1248.8,434.6,195.2,5394.0,1.63,26.6,62.4,0.834,6617,750.0,27.8
1094.4,441.3,179.2,3112.0,2.55,9.9,59.8,0.593,6521,750.0,34.6
1169.1,537.2,98.4,5419.0,1.76,27.7,61.1,0.577,5478,750.0,21.9
1230.7,525.6,173.4,3080.0,2.42,19.988781275221953,60.7,0.654,5858,750.0,29.8
1197.4,518.9,204.5,4970.0,3.41,9.5,60.8,0.551,6566,750.0,37.5
986.6,500.4,139.6,3236.0,2.09,13.4,67.7,0.618,6259,750.0,26.2
1057.7,535.9,137.9,3754.0,2.48,28.9,58.4,0.543,4764,750.0,20.2
945.2,324.6,142.0,5166.0,2.27,30.5,63.0,0.701,6693,750.0,27.5
1233.9,366.3,91.5,3841.0,2.76,11.6,64.3,0.856,7105,529.1,62.4
1112.2,423.8,204.9,4534.0,1.89,7.9,64.6,0.643,6432,721.6,32.1
980.0,511.6,201.7,5746.0,2.02,30.4,65.5,0.502,6105,750.0,24.8
1135.1,426.3,219.7,3149.0,3.22,24.5,65.6,0.779,7257,750.0,36.7
1116.3,487.0,161.9,5433.0,3.12,9.7,67.6,0.846,7476,683.9,46.9
1025.4,334.7,185.2,3196.0,3.08,21.7,65.6,0.696,7259,731.6,37.8
939.7,363.1,108.4,3380.0,3.04,19.988781275221953,66.2,0.648,6638,750.0,25.9
1135.1,482.9,173.5,3358.0,2.42,7.1,63.3,0.745,6895,719.9,39.3
1082.1,341.2,171.0,5982.0,2.96,7.5,64.6,0.551,7309,570.8,56.5
1170.3,387.8,206.2,3541.0,2.27,13.2,62.8,0.822,6944,718.0,40.4
1082.1,366.2,196.3,5690.0,1.7,24.6,60.8,0.867,7049,750.0,27.4
1198.3,387.5,211.4,5973.0,2.29,10.3,61.1,0.852,7654,681.1,45.4
1093.2,477.1,201.6,4151.0,1.82,29.5,61.6,0.664,5601,750.0,24.9
1096.3,392.0,201.6,4893.0,2.28,27.5,61.4,0.921,6865,750.0,31.8
1206.8,438.8,88.9,5337.0,2.09,21.8,63.3,0.973,7132,729.3,38.8
1041.2,325.0,198.4,4178.0,2.7,8.5,60.5,0.649,6870,644.9,46.0
946.9,501.3,165.0,3485.0,2.22,34.6,63.2,0.631,5386,750.0,15.6
910.1,392.5,133.3,4301.0,2.91,19.7,67.2,0.852,6893,716.0,30.8
1164.3,462.1,87.9,5316.0,2.52,18.6,62.1,0.854,6787,728.6,34.6
1117.1,481.3,174.9,5342.0,3.34,34.9,60.2,0.755,6164,750.0,30.1
1146.4,352.4,125.9,3692.0,1.68,30.9,61.5,0.962,6648,750.0,29.3
974.5,521.2,145.5,3525.0,2.88,18.7,66.8,0.573,6322,750.0,28.3
947.7,454.1,175.4,5762.0,2.84,17.6,67.4,0.739,6807,750.0,31.9
905.1,407.2,207.6,3132.0,3.4,7.9,66.9,0.518,6831,700.3,39.9
1022.7,345.6,195.6,5204.0,2.24,32.8,60.9,0.526,5666,750.0,24.1
1106.5,535.6,143.1,3139.0,2.11,30.3,61.9,0.527,5255,750.0,22.6
1037.3,488.8,134.3,5514.0,1.84,14.3,67.7,0.746,6426,750.0,26.7
1053.1,352.0,113.6,5716.0,2.03,27.6,61.2,0.794,6537,750.0,23.3
1216.5,384.4,132.1,3892.0,2.5,27.9,59.4,0.502,5858,750.0,33.4
1021.9,502.4,95.5,3222.0,3.18,11.8,60.8,0.816,6030,720.0,36.0
1079.9,473.9,216.0,4442.0,2.07,23.4,67.6,0.745,6456,750.0,28.0
1072.8725469848957,491.4,160.3,3895.0,1.82,12.7,62.2,0.612,6453,750.0,30.8
1038.8,410.3,97.9,4251.0,2.04,28.7,67.3,0.508,5795,750.0,18.1
1117.7,479.1,129.4,4995.0,1.7,9.6,59.0,0.578,6042,750.0,27.5
1201.8,396.6,156.6,3629.0,3.35,25.1,65.7,0.8,7464,750.0,40.8
1232.3,352.8,154.6,4071.0,3.25,14.8,58.9,0.829,7135,640.8,49.9
951.5,458.2,85.0,5348.0,2.12,6.1,60.0,0.824,6727,641.4,37.9
1224.3,544.0,213.1,4931.0,1.99,8.7,64.2,0.577,6321,750.0,33.2
1072.2,377.7,118.6,3979.0,3.31,24.6,62.3,0.956,6930,709.4,40.2
990.4,415.2,82.3,4993.0,1.5,12.2,64.7,0.705,6699,673.1,30.2
1060.7,468.5,90.7,5296.0,2.7,23.9,67.7,0.884,6660,750.0,28.0
1243.0,435.4,161.2,4777.0,3.33,17.4,58.5,0.583,6608,750.0,39.3
1072.4,510.9,99.3,3718.0,2.52,25.8,59.9,0.735,5849,750.0,26.9
1015.1,490.4,85.8,3001.0,1.51,19.8,64.4,0.761,5667,750.0,17.6
1121.7,314.6,133.1,5409.0,1.94,14.3,67.0,0.885,8142,527.0,59.1
984.1,549.6,167.2,5468.0,3.34,9.4,66.0,0.811,7270,750.0,37.6
926.6,488.1,95.7,5093.0,1.53,15.2,62.7,0.7,6329,750.0,19.2
945.1,516.0,123.9,3230.0,2.29,24.0,65.5,0.641,6451,750.0,20.3
944.8,462.8,138.5,4756.0,3.08,27.2,60.1,0.986,6648,750.0,29.3
953.2,514.1,102.3,5463.0,3.18,9.8,58.1,0.642,6502,750.0,28.1
948.6,328.1,150.9,4169.0,2.46,24.9,63.7,0.565,6441,750.0,25.7
1124.3,386.9,91.9,3594.0,1.96,10.4,66.1,0.65,6990,566.7,50.7
963.7,519.1,86.5,4763.0,2.7,11.7,62.3,0.663,6109,743.0,27.5
1021.0,350.4,152.8,5479.0,2.03,20.9,63.7,0.564,6179,750.0,22.1
1213.9,319.6,114.7,3147.0,2.01,13.7,62.2,0.854,6712,573.6,50.6
1065.9,497.0,93.4,4791.0,3.12,24.8,63.1,0.81,6492,750.0,30.2
1133.6,508.9,139.3,4930.0,1.81,33.7,66.8,0.658,6123,750.0,29.8
960.3,340.7,208.1,4807.0,1.51,9.5,62.8,0.997,7305,652.9,35.7
967.3,513.6,181.4,4950.0,2.17,22.1,58.1,0.828,5990,750.0,24.5
914.3,471.7,194.2,4894.0,2.48,32.7,66.0,0.852,6744,750.0,23.3
959.1,430.0,202.1,3391.0,2.91,10.3,64.2,0.779,7255,740.5,35.6
997.5,507.6,216.2,3705.0,3.06,16.0,65.3,0.776,6549,750.0,31.5
962.0,404.8,186.9,4857.0,2.83,8.7,67.0,0.51,7039,686.4,39.0
931.0,348.5,165.2,3053.0,2.75,24.3,60.9,0.885,7109,750.0,29.1
942.2,371.2,131.2,4904.0,2.83,25.1,63.0,0.955,7333,750.0,31.7
1061.3,426.3,105.4,4996.0,2.04,24.9,64.0,0.561,6021,750.0,26.9
972.2,432.8,176.1,3718.0,2.26,21.3,61.5,0.898,6626,750.0,24.0
1027.5,501.4,219.3,4794.0,2.73,27.4,66.5,0.767,6723,750.0,26.2
1076.2,497.8,145.4,4602.0,1.63,6.1,65.0,0.643,6773,735.1,29.2
1141.6,445.3,181.3,3782.0,2.09,33.7,65.3,0.96,6824,750.0,29.4
913.8,495.2,149.3,4389.0,2.31,11.7,66.1,0.509,6361,750.0,24.6
1179.8,347.9,140.5,5729.0,2.57,8.6,60.6,0.637,7357,565.4,61.0
1119.8,312.5,137.4,4280.0,2.47,33.2,65.5,0.943,7065,750.0,34.6
928.6,518.4,150.6,4890.0,2.94,29.9,65.7,0.741,5992,750.0,22.9
1205.8,318.9,131.4,3106.0,2.45,27.9,66.4,0.799,7266,740.5,40.0
1222.3,361.7,184.8,3233.0,3.31,8.1,62.9,0.875,7515,589.0,62.2
