blast_temp_C,coke_rate_kg_per_t,pci_rate_kg_per_t,air_flow_Nm3_min,top_gas_pressure_bar,moisture_g_Nm3,ore_grade_pct,burden_index,hot_metal_tpd,fuel_rate_kg_per_t,efficiency_score
960.6,381.1,120.9,5500,1.97,8,61.1,0.902,7159,637.9,38.5
1051.8,479,101.3,3284,1.69,6.7,64.7,0.868,6594,636.8,38.7
1039.5,333.9,190.9,4211,3.45,15.2,58.4,0.705,7161,711.7,39.3
1115.5,372.8,88.7,3598,2.35,12.8,62.7,0.941,6854,568.4,53
1122.3,336.2,91.4,5628,1.5,30.3,60.4,0.547,5788,750,23.5
915.9,502.8,121.8,5115,2.5,27.1,58.5,0.572,4993,750,17.5
1031.1,355.7,152,3076,2.74,31.5,60.5,0.977,6530,750,27.8
,479.4,136.9,3029,3.05,22.7,65.2,0.783,6468,750,30.9
1076.1,535.8,86.3,,3.39,18.1,63.5,0.58,6001,750,31.4
1199.8,431.9,214,3430,3.33,13.1,58.2,0.975,7050,724.9,44.6
1130.5,435,213.4,4891,3.38,22.5,62.1,0.987,7160,750,37.7
957,415.3,119.1,4991,1.56,23.5,65.5,0.941,6758,750,21.7
924.7,381.5,182.4,5826,2.92,16.8,67.5,0.619,7309,737.6,31.4
1124.8,418.9,161,5856,1.95,33.1,66.7,0.639,6420,750,24.6
909.3,450.7,113.2,4977,1.88,24.2,58,0.703,5998,750,16
1105,546.5,116.7,3017,3.1,30.1,60.2,0.79,5355,750,27
1229.1,534.4,148.8,4077,2.33,23.6,60.1,0.996,6335,750,32.2
1101.4,515.5,138.7,4539,3.33,14.5,62.1,0.978,7554,750,41.3
1035.9,522.3,120.8,4498,1.58,27.1,64.5,0.961,7055,750,25.2
1125.2,417,193.1,4810,3.1,11.9,59.5,0.545,6130,750,32.8
1060.4,464.4,147.4,5882,1.77,22.9,67.2,0.879,7460,750,29.7
1091,523.8,171.7,5656,1.85,17.1,65.8,0.938,7542,750,32.1
1229.5,398.2,106.5,3327,2.45,9.5,62.2,0.667,6983,599.6,53.7
1035.1,540.4,154.7,3798,2.29,17.4,63.8,0.61,5962,750,29.2
1236.4,403.9,124.5,5499,2.47,14.3,63.4,0.874,6964,641.4,48.2
1216.9,450.3,153.7,5473,3.38,8.4,63.8,0.545,6979,659.8,50.6
968.5,477.5,189.3,3826,2.81,29.7,66.6,0.97,7004,750,28.9
924.3,537.6,187.6,5192,2.08,20,60,0.578,5737,750,18.8
935.3,361.2,129.6,5016,1.85,15.4,64.8,0.729,7095,701.1,30.4
906.4,486.5,177.2,4421,2.34,20.1,59.1,0.991,6296,750,22.2
933.1,430.2,211.8,3604,2.4,27.6,62.6,0.994,6626,750,26.2
1139.1,367.1,167.6,5666,2.7,5.5,64.4,0.888,7327,530.1,62.7
924.9,494.2,100.8,5034,2.03,21.4,58.1,0.92,6414,750,24.5
1011.6,438.1,175.2,3507,3.04,19.4,59.1,0.984,6503,750,33.2
1195.7,465.2,94.7,5114,1.7,31.8,58.9,0.964,6307,750,25.8
908.1,380.7,202.1,5224,2.62,21.7,61.7,0.811,6942,750,24.6
1185.1,420.3,152.3,5661,2.75,9.1,64.2,0.867,7484,629.3,57.1
998.6,454.3,133.9,3669,1.91,16.7,68,0.797,6603,750,21.4
941.4,401.2,88,5966,3.15,23.6,60.5,0.753,6692,750,29.1
1143.9,349.6,133.3,3460,2.73,6.4,59.4,0.94,6862,537.7,55.6
1120.1,540.4,206.4,4802,2.79,31.5,62.1,0.869,6561,750,31.9
1207.1,427.9,82.9,4972,2.5,7,59.5,0.93,7354,548.8,58.4
1157.3,483.5,146.5,4257,3.32,5.9,58.2,0.548,6074,710.3,42.9
1181.2,402.8,210.4,4425,2.89,5.1,63.6,0.788,7361,595.5,57.7
998.7,388.8,135.3,5673,2.26,25.5,66.8,0.665,6629,750,29.4
962.1,401.8,139.9,4936,1.98,18.7,66.6,0.757,6896,750,26.6
1162.7,402.3,161,,1.64,8.1,59,0.806,6775,651.5,43.7
1182.4,436,144.8,3385,1.83,30.7,59.5,0.923,6192,750,24.2
1246.7,435.9,103.6,3022,3.49,11.1,62.9,0.516,6784,631.2,56.6
1044.4,424.3,82.6,3375,2.31,14.8,61.7,0.582,5646,715.9,27.9
1030.2,333.7,165.4,5869,3.3,10.3,65,0.961,7920,551.6,61.7
1171.7,424,208.9,5292,1.84,32.8,62.9,0.984,7199,750,32.7
1019.3,342.3,94.9,5901,2.35,27.7,58.2,0.528,6552,750,27.4
1225.8,331.5,109.5,3107,3.42,26.7,60.8,0.666,6308,723.4,37.9
1200.4,533.2,131.8,5041,1.68,6.3,67,0.505,6787,722.9,34.9
1050.1,451.2,193.2,3133,2.69,20.7,63.1,0.879,6420,750,27.6
1162.8,464.9,117.7,5346,3.34,22.3,66,0.841,7112,735.7,42.2
1164.1,400.4,203.5,4143,3.4,16.5,62,0.782,7081,741.2,40.7
936.1,527.2,87.7,3287,3.19,14.7,64.8,0.846,6362,740.4,29.8
1215.9,459.5,211.7,4704,3.21,30.6,59.7,0.769,6311,750,35.3
1076.8,492.3,158.5,3840,2.8,5.7,65.4,0.619,6364,729.1,34.9
1189.3,392.1,172.2,4979,1.94,23.8,65.9,0.877,7481,750,37.1
1012,540,131.5,4975,2.96,16.8,58.9,0.892,6169,750,30.9
1213.4,505.1,189.5,5115,3.46,25,59.8,0.927,6627,750,40
1036.2,513.5,103.3,5977,2.55,10.9,62.6,0.977,6982,709.7,36.3
903.8,343,86.8,4160,2.02,12.2,64.4,0.874,7010,576.4,45.4
1216.9,367.7,135.4,4396,2.65,22.6,64.4,0.527,6642,750,36.1
932,371.4,199.5,5414,2.88,34.4,64.7,0.51,6327,750,22.1
1011.8,367.7,185.7,4735,1.92,34.2,65.1,0.87,7519,750,27.5
1232.5,513.9,152.4,3112,2.94,12.5,63.1,0.528,6067,750,35.4
1232.7,308,160.1,5529,2.67,8.1,63.7,0.658,7582,512,69.6
1100.7,319,98.2,3154,2.72,22.7,58.1,0.568,6368,718.2,33.1
1121.1,368.5,197.7,3512,2.11,17.6,59.7,0.984,7103,750,33.8
1057,350,190.2,3306,1.81,27.9,63,0.658,6304,750,26.3
1002.6,358,171.9,3234,2.75,20.8,65.5,0.528,6440,750,26.9
1015,499.5,145.3,3077,2.67,20.3,66.1,0.975,6929,750,31.8
1135.4,440.8,215,3165,2.18,24.4,65.3,0.804,6947,750,35.7
1163.3,301.4,203.1,4327,2.09,8.8,62.9,0.518,7322,638.2,44.5
1177.1,407.3,170.2,3759,2.19,25.3,60.8,0.917,6995,750,31.8
1176.4,402,132.1,3380,2.48,19.7,62.4,0.576,6404,750,32.9
931.9,328.5,166.5,4976,3.45,29.6,58.1,0.901,6869,750,31.6
1073,469,160.6,3678,3.03,9.2,64,0.801,7471,674.5,47.1
920.1,475.5,135.2,3057,3.2,14,58.7,0.589,5627,750,26.8
1092.3,480.2,122.9,4255,2.51,33.5,59.5,0.876,6256,750,29.6
1054.5,482.1,137,3931,2.55,21.6,64.3,0.727,6695,750,30.5
1210.7,300,160.3,3956,1.91,32.9,58.1,0.819,6779,750,30
1022.8,538.5,139.9,4336,2.94,25.7,63.7,0.935,6380,750,30.4
941,503.6,116.9,5007,2.34,,64.4,0.63,6575,750,27.6
950,526,186.5,4849,2.98,14.5,65.9,0.683,7056,750,33.7
1166.5,303.9,154.4,5812,2.32,7.7,58.7,0.999,8096,529.8,65.8
1116.4,533.5,89.5,4553,1.72,29.1,58,0.754,5302,750,16.6
935.4,502.4,131.6,4418,1.85,29.1,65.7,0.779,6463,750,20.7
929.4,509.3,203.9,3640,3.12,23.6,60.9,0.643,5257,750,19.7
1145.3,323.3,185.7,5266,2.02,22.4,66.9,0.708,7305,736.3,34.6
925.5,484.7,125.3,3422,2.03,32.4,59.8,0.751,5563,750,19.5
1187.7,540,211.3,4473,3.36,10.3,63.9,0.629,6545,750,36.8
1147.2,469.6,90.7,,2.82,23.5,59.1,0.619,6276,750,35.4
928.5,442.6,214.6,4975,1.73,6.5,62,0.8,6929,750,26.3
929.7,536.4,114.4,5753,1.79,9.2,66.8,0.592,6239,750,24.6
1245.3,410.7,81.3,5840,2.04,18.1,64.1,0.777,7317,649.5,49.1
1031,449.8,140.7,3503,2.69,29.6,64.9,0.853,6656,750,32.8
1029.7,419.1,130.3,3785,3.01,27,60.3,0.599,5489,750,26.2
1184.5,533.2,155.5,5435,2.05,34.2,67.2,0.873,7053,750,29.5
1231.5,319,191.5,4555,3.24,6.3,64.2,0.68,7695,521.5,71.3
1245.1,425.3,197.9,4359,1.72,16.4,59.1,0.996,7272,750,30.1
1163.7,471.7,136.2,5132,1.92,9.8,58.2,0.99,7049,672.9,40
,498,140.2,4806,3.44,6.1,58.2,0.899,6754,690.2,41.9
929.2,445.8,100.7,5912,1.77,12.9,58.5,0.671,6309,750,18.2
1172,527.2,86.7,4752,3.28,12.3,67.1,0.969,7432,639.3,57
1095.4,535.5,169.8,4398,2.91,17.6,61.6,0.999,6915,750,37.8
1048.5,316.1,89,4628,1.65,9.2,61,0.731,7094,553,50.3
1217.2,400.6,182.7,5426,2.47,19.7,62.2,0.807,7169,750,39.3
938.9,305.9,155.5,4838,2.54,32.6,62.1,0.503,6295,750,23.9
1072.4,382.4,107.8,4941,3.36,27.4,60.4,0.522,6044,750,32.5
904,434.2,155.5,5914,2.34,30.3,58.9,0.75,5988,750,22.6
1064,527.7,105.6,4855,2.39,29.1,59.1,0.805,6073,750,22.6
919.7,511.6,141.4,4141,1.72,16.7,64,0.656,6418,750,23.7
941.6,331.9,191.9,5074,2.78,26.3,62,0.55,6317,750,27.9
941.1,323.3,144.7,4978,1.92,27.6,67,0.891,7410,750,25.4
1127.2,447.3,100.8,3042,1.66,11.2,62.6,0.709,6016,673.9,33.5
1161.1,433,181.3,4402,3.49,30.8,63,0.824,7246,750,37.8
1104.2,366.6,106.1,5229,2.04,18.7,67.3,0.825,7724,627.3,47.8
1236.8,524.9,183.4,4497,1.78,5.5,63,0.773,6681,707.9,39.3
1031.2,531.8,147.1,5339,2.9,24.3,63,0.589,5952,750,27.7
1000,400.7,143.5,4353,3.14,25.3,61.6,0.808,6961,750,31
1204,522.6,199.2,5950,1.63,21.6,65.1,0.661,6606,750,32.3
978.3,396,179.2,3879,1.71,11.4,61.9,0.91,7146,722.5,29.5
1237.1,484.2,84.6,3276,1.68,19.5,63.9,0.597,5772,750,28.1
904.3,419,121.5,4290,1.59,,62.5,0.646,6339,750,21.9
1239.5,330.6,201.9,4625,2.82,34.2,63.3,0.72,6865,750,32.3
915.1,532,82.6,4047,2.68,29.7,66.3,0.87,6396,750,24.8
1211.9,413.5,156.3,3727,2.83,27.9,62.1,0.86,6649,750,37.5
1084.7,483.6,181.9,5016,2.51,10.4,60.3,0.669,6424,750,31.5
1247.5,391.8,167.1,4131,3.14,14.9,63.7,0.755,7239,630.5,56.4
925.8,304.7,186.5,4894,2.59,16.4,67.4,0.617,7135,674.5,36.2
1093.8,325.1,181.6,5337,3.34,19.8,64.9,0.885,8348,640.7,57
1239.3,424.1,176.9,5283,2.47,5.9,61.1,0.598,6617,663.5,43.9
1083.1,472.5,195,4126,3.08,22.8,67.6,0.91,7367,750,37
1120.3,383.7,170.4,4704,2.31,15.7,61.4,0.968,7400,673.1,45.7
1143.5,473.9,136.3,4349,2.37,21.9,67.8,0.996,7547,750,38.6
1059.1,474.7,146.1,5612,3.2,5.3,59.9,0.928,6629,656.4,42.9
1119.6,476,180.3,5636,1.72,14.6,68,0.611,6479,750,27.7
1104.5,423.1,202.7,4031,2.63,28.1,58.8,0.708,5979,750,26.3
1215.4,528.7,118.1,3275,2.95,20,65.1,0.544,6287,750,37.6
915.9,422.3,127.9,3503,3,28.7,65.4,0.582,6044,750,24.1
998.3,412.6,210.3,4101,2.68,26,64.8,0.525,6183,750,26.4
1232.6,349.8,161,4693,2.4,30.6,65.8,0.821,7221,750,36.8
1211.6,376.9,105.1,4970,2.02,5.2,62.7,0.767,7095,532.8,56.2
1059.5,310.6,172.9,3994,3.32,12.8,58.5,0.959,7515,608.1,54.7
1117,458.4,218.7,5002,2.24,21.5,61.6,0.732,6595,750,28.1
997.1,362.1,195.3,5813,3.1,33.2,64.4,0.821,7242,750,31.3
965.8,376,184.4,4956,1.56,25.4,64.5,0.701,7007,750,22.9
1062.3,492.7,109.1,3476,1.96,18.7,60,0.915,6226,750,26.8
1023.7,381.8,202.7,4739,2.19,8.9,60.5,0.963,7390,662.2,40.5
1104.3,360.5,153.6,4626,2.84,19.8,62.9,0.716,6701,721.7,35.5
927.2,342.3,204.5,5612,2.14,18.2,65.3,0.541,6535,750,25.1
1241,493.7,126.2,4051,1.58,28.4,66.5,0.582,6098,750,29.5
1245.2,332.4,88.7,4269,1.85,17.4,58.9,0.86,6939,619.6,48.1
1144.4,413.4,146.6,4796,2.02,14.6,67.3,0.663,7238,697.8,41.7
1087.6,426.7,117.8,4573,1.85,7.7,67.3,0.893,7655,571.7,48.5
1008.3,471.8,180.1,5157,1.91,6.4,58.1,0.875,6781,750,31.7
1184.8,458.3,214,3121,3.04,18.2,63.1,0.847,7290,750,38.4
1139.7,502.7,176.7,4691,2.32,15.4,63.9,0.907,6934,750,32.7
956.9,311.2,204.2,3365,2.31,21.7,63.5,0.878,7071,750,32.1
1218.8,374.1,143.4,3946,3.43,26.4,64.2,0.816,7183,750,41.5
1187.9,370,188,4985,2.39,6.2,63,0.502,6643,621.2,47.1
1232.4,336.5,198,3472,3.36,19.9,60.9,0.758,7197,695,46.6
1154,372.3,179.5,3927,2.1,30.9,59,0.798,6355,750,24.9
1114.7,377.4,151.1,5109,2.3,18.7,60.1,0.98,7243,729.8,36.1
1046.4,430.5,167.6,4952,2.29,20.6,65.4,0.825,7173,750,30.7
1226.5,465.9,178.1,3273,2.59,19.6,60.4,0.788,6517,750,36.3
1203.1,395.3,115.4,4732,2.67,16.7,66.3,0.771,7418,657.1,52.4
915.8,479.9,193.3,3442,2,8.3,62,0.552,5908,750,19.4
909.2,384,213,3757,3.09,8.8,62.1,0.714,7283,700.3,40.1
1031.8,372.6,145.1,4378,2.49,10.4,66.7,0.567,6622,638.6,39
1183.7,435.3,178.1,3328,1.51,28.8,60.1,0.526,5396,750,22.1
1245.5,305.9,183.2,5981,2.68,13.3,59.9,0.665,7159,641.8,48.7
952.6,319.9,172.7,3496,3.1,33.4,67.9,0.823,6944,750,26.8
1107.9,404.5,156.6,5344,2,29.3,63.4,0.933,6586,750,32.4
1033.3,535.7,203.4,5490,1.58,25.5,59.9,0.905,6683,750,28.5
1239.5,480.4,142.8,5983,3.11,26.6,59.7,0.647,6471,750,35.1
1194.7,322,88.6,4286,3.45,6.4,66.6,0.523,7212,447.6,78
1193.4,511.6,198.2,5622,1.65,22.1,64,0.701,6699,750,29.7
1064,483.1,174.4,5873,3.38,33.2,59.2,0.657,5986,750,26.6
1045.2,452.7,198.9,3519,2.22,6.2,66.9,0.686,6897,700.2,38.3
995.7,505.1,99.4,4438,3.38,13.7,62.4,0.78,6342,749.6,34.3
919.7,401,84.3,3180,2.8,6.5,67.9,0.515,6679,581.7,48.5
1202.7,355.4,210.8,4862,3.28,22.1,60.8,0.685,6779,750,35.2
1184.5,428,100.7,4744,3.07,8.5,63.3,0.779,6969,583.5,54.6
1249.9,437.2,193.4,3612,1.56,19.4,59.7,0.715,6503,750,32.3
1248.8,434.6,195.2,5394,1.63,26.6,62.4,0.834,6617,750,27.8
1094.4,441.3,179.2,3112,2.55,9.9,59.8,0.593,6521,750,34.6
1169.1,537.2,98.4,5419,1.76,27.7,61.1,0.577,5478,750,21.9
1230.7,525.6,173.4,3080,2.42,,60.7,0.654,5858,750,29.8
1197.4,518.9,204.5,4970,3.41,9.5,60.8,0.551,6566,750,37.5
986.6,500.4,139.6,3236,2.09,13.4,67.7,0.618,6259,750,26.2
1057.7,535.9,137.9,3754,2.48,28.9,58.4,0.543,4764,750,20.2
945.2,324.6,142,5166,2.27,30.5,63,0.701,6693,750,27.5
1233.9,366.3,91.5,3841,2.76,11.6,64.3,0.856,7105,529.1,62.4
1112.2,423.8,204.9,4534,1.89,7.9,64.6,0.643,6432,721.6,32.1
980,511.6,201.7,5746,2.02,30.4,65.5,0.502,6105,750,24.8
1135.1,426.3,219.7,3149,3.22,24.5,65.6,0.779,7257,750,36.7
1116.3,487,161.9,5433,3.12,9.7,67.6,0.846,7476,683.9,46.9
1025.4,334.7,185.2,3196,3.08,21.7,65.6,0.696,7259,731.6,37.8
939.7,363.1,108.4,3380,3.04,,66.2,0.648,6638,750,25.9
1135.1,482.9,173.5,3358,2.42,7.1,63.3,0.745,6895,719.9,39.3
1082.1,341.2,171,5982,2.96,7.5,64.6,0.551,7309,570.8,56.5
1170.3,387.8,206.2,3541,2.27,13.2,62.8,0.822,6944,718,40.4
1082.1,366.2,196.3,5690,1.7,24.6,60.8,0.867,7049,750,27.4
1198.3,387.5,211.4,5973,2.29,10.3,61.1,0.852,7654,681.1,45.4
1093.2,477.1,201.6,4151,1.82,29.5,61.6,0.664,5601,750,24.9
1096.3,392,201.6,4893,2.28,27.5,61.4,0.921,6865,750,31.8
1206.8,438.8,88.9,5337,2.09,21.8,63.3,0.973,7132,729.3,38.8
1041.2,325,198.4,4178,2.7,8.5,60.5,0.649,6870,644.9,46
946.9,501.3,165,3485,2.22,34.6,63.2,0.631,5386,750,15.6
910.1,392.5,133.3,4301,2.91,19.7,67.2,0.852,6893,716,30.8
1164.3,462.1,87.9,5316,2.52,18.6,62.1,0.854,6787,728.6,34.6
1117.1,481.3,174.9,5342,3.34,34.9,60.2,0.755,6164,750,30.1
1146.4,352.4,125.9,3692,1.68,30.9,61.5,0.962,6648,750,29.3
974.5,521.2,145.5,3525,2.88,18.7,66.8,0.573,6322,750,28.3
947.7,454.1,175.4,5762,2.84,17.6,67.4,0.739,6807,750,31.9
905.1,407.2,207.6,3132,3.4,7.9,66.9,0.518,6831,700.3,39.9
1022.7,345.6,195.6,5204,2.24,32.8,60.9,0.526,5666,750,24.1
1106.5,535.6,143.1,3139,2.11,30.3,61.9,0.527,5255,750,22.6
1037.3,488.8,134.3,5514,1.84,14.3,67.7,0.746,6426,750,26.7
1053.1,352,113.6,5716,2.03,27.6,61.2,0.794,6537,750,23.3
1216.5,384.4,132.1,3892,2.5,27.9,59.4,0.502,5858,750,33.4
1021.9,502.4,95.5,3222,3.18,11.8,60.8,0.816,6030,720,36
1079.9,473.9,216,4442,2.07,23.4,67.6,0.745,6456,750,28
,491.4,160.3,3895,1.82,12.7,62.2,0.612,6453,750,30.8
1038.8,410.3,97.9,4251,2.04,28.7,67.3,0.508,5795,750,18.1
1117.7,479.1,129.4,4995,1.7,9.6,59,0.578,6042,750,27.5
1201.8,396.6,156.6,3629,3.35,25.1,65.7,0.8,7464,750,40.8
1232.3,352.8,154.6,4071,3.25,14.8,58.9,0.829,7135,640.8,49.9
951.5,458.2,85,5348,2.12,6.1,60,0.824,6727,641.4,37.9
1224.3,544,213.1,4931,1.99,8.7,64.2,0.577,6321,750,33.2
1072.2,377.7,118.6,3979,3.31,24.6,62.3,0.956,6930,709.4,40.2
990.4,415.2,82.3,4993,1.5,12.2,64.7,0.705,6699,673.1,30.2
1060.7,468.5,90.7,5296,2.7,23.9,67.7,0.884,6660,750,28
1243,435.4,161.2,4777,3.33,17.4,58.5,0.583,6608,750,39.3
1072.4,510.9,99.3,3718,2.52,25.8,59.9,0.735,5849,750,26.9
1015.1,490.4,85.8,3001,1.51,19.8,64.4,0.761,5667,750,17.6
1121.7,314.6,133.1,5409,1.94,14.3,67,0.885,8142,527,59.1
984.1,549.6,167.2,5468,3.34,9.4,66,0.811,7270,750,37.6
926.6,488.1,95.7,5093,1.53,15.2,62.7,0.7,6329,750,19.2
945.1,516,123.9,3230,2.29,24,65.5,0.641,6451,750,20.3
944.8,462.8,138.5,4756,3.08,27.2,60.1,0.986,6648,750,29.3
953.2,514.1,102.3,5463,3.18,9.8,58.1,0.642,6502,750,28.1
948.6,328.1,150.9,4169,2.46,24.9,63.7,0.565,6441,750,25.7
1124.3,386.9,91.9,3594,1.96,10.4,66.1,0.65,6990,566.7,50.7
963.7,519.1,86.5,4763,2.7,11.7,62.3,0.663,6109,743,27.5
1021,350.4,152.8,5479,2.03,20.9,63.7,0.564,6179,750,22.1
1213.9,319.6,114.7,3147,2.01,13.7,62.2,0.854,6712,573.6,50.6
1065.9,497,93.4,4791,3.12,24.8,63.1,0.81,6492,750,30.2
1133.6,508.9,139.3,4930,1.81,33.7,66.8,0.658,6123,750,29.8
960.3,340.7,208.1,4807,1.51,9.5,62.8,0.997,7305,652.9,35.7
967.3,513.6,181.4,4950,2.17,22.1,58.1,0.828,5990,750,24.5
914.3,471.7,194.2,4894,2.48,32.7,66,0.852,6744,750,23.3
959.1,430,202.1,3391,2.91,10.3,64.2,0.779,7255,740.5,35.6
997.5,507.6,216.2,3705,3.06,16,65.3,0.776,6549,750,31.5
962,404.8,186.9,4857,2.83,8.7,67,0.51,7039,686.4,39
931,348.5,165.2,3053,2.75,24.3,60.9,0.885,7109,750,29.1
942.2,371.2,131.2,4904,2.83,25.1,63,0.955,7333,750,31.7
1061.3,426.3,105.4,4996,2.04,24.9,64,0.561,6021,750,26.9
972.2,432.8,176.1,3718,2.26,21.3,61.5,0.898,6626,750,24
1027.5,501.4,219.3,4794,2.73,27.4,66.5,0.767,6723,750,26.2
1076.2,497.8,145.4,4602,1.63,6.1,65,0.643,6773,735.1,29.2
1141.6,445.3,181.3,3782,2.09,33.7,65.3,0.96,6824,750,29.4
913.8,495.2,149.3,4389,2.31,11.7,66.1,0.509,6361,750,24.6
1179.8,347.9,140.5,5729,2.57,8.6,60.6,0.637,7357,565.4,61
1119.8,312.5,137.4,4280,2.47,33.2,65.5,0.943,7065,750,34.6
928.6,518.4,150.6,4890,2.94,29.9,65.7,0.741,5992,750,22.9
1205.8,318.9,131.4,3106,2.45,27.9,66.4,0.799,7266,740.5,40
1222.3,361.7,184.8,3233,3.31,8.1,62.9,0.875,7515,589,62.2
921.4,473.8,202.4,3244,2.26,29.2,63,0.574,5870,750,18.3
996.9,402.4,203.6,5335,2.55,23.3,59,0.608,6490,750,27.2
1182.2,519.1,111.9,4051,1.51,27,66.5,0.999,6340,750,25.7
1161.9,374.5,205.4,3683,2.12,34.3,63.3,0.619,6030,750,24.4
964.6,303,127.8,5242,3.23,10.8,63.9,0.77,7537,519.6,59
973.3,375.2,123.3,3510,2.17,20.1,59.2,0.649,5790,750,22.8
1029.7,444.5,181.7,3739,2.01,27.6,64,0.926,6564,750,24.5
1069.6,394,122.7,4293,2.59,18,58.4,0.981,6575,734.3,32
1116.4,433.7,87.4,3994,1.66,6.6,67.2,0.571,6628,554.8,48.9
1029.1,519.1,132.3,4756,2.56,8.3,66.6,0.8,6796,705.3,36.6
1061.9,528.1,181,4014,2.11,23.1,59.9,0.906,6306,750,28
1161.6,366.5,125.8,4179,2.27,13.6,63.9,0.912,7647,597,51.8
912.8,415.5,168.1,5589,3.08,9.1,64,0.72,7260,681.5,41.2
988.4,437.3,172.4,5654,2.82,,66,0.613,7566,750,32.2
1149.7,537.3,182.7,5483,2.39,11,65.6,0.694,7089,750,35
1213.3,549.7,205.6,5594,2.66,5.7,67.9,0.876,7860,690.4,47.3
1079.1,358.9,140.6,4709,3.03,9.6,61.5,0.997,7646,539.8,64.5
1086.2,481.7,103.3,4939,2.99,31.5,59.2,0.777,5981,750,28.5
937.5,394.5,124.6,4672,1.87,5.4,63.7,0.598,7025,603.2,41.8
1056.6,302,140.5,5357,2.1,28.2,65.6,0.521,6653,750,23.4
1086.4,302.3,179.9,4653,2.2,27.6,60.9,0.972,7240,750,28.6
984.9,415.1,81.8,3333,1.88,21.9,60.4,0.742,5984,750,23.1
994.2,422.1,124.2,5429,1.52,11.3,66,0.858,7412,660,38.5
1032,305.6,189.2,5282,1.85,31.3,65.5,0.83,7446,750,25.5
907,471.7,173.9,5461,3.12,,60,0.945,7094,750,28.5
1012.7,373.5,182.4,3571,2.59,10.2,66.7,0.633,6968,647.8,46.6
974,440,193.7,3815,2.18,17.9,59.3,0.721,6208,750,27.1
1014.6,375.2,189.7,3887,2.72,10.8,59.1,0.957,7220,665.6,43.5
941.9,341.8,175.5,4524,2.98,16.3,61.5,0.793,7406,686.4,40.3
1211.7,401.8,141.6,3402,2.21,19.9,66.9,0.536,6112,734.2,31.8
1107.8,358.1,217.7,4156,2.43,15.8,65,0.597,6937,750,31
1137.7,433.7,159.7,3546,1.63,24.7,61.9,0.619,5831,750,25
1176.2,349.7,108.4,3794,2.69,33.1,59.6,0.997,6679,750,32.2
1074.5,427.1,121,5119,2.21,15.4,65.1,0.612,6500,703.9,35.4
930.4,339.3,177.1,5564,2.37,15.7,64,0.935,7737,678.8,38.4
1088,467.7,209.5,3069,2.35,27.1,67.9,0.539,5568,750,24.5
1105.4,488.5,105,4698,2.76,20.9,65.7,0.591,6352,750,30.3
1160.9,327.6,91.5,3108,2.64,17.9,59,0.936,6505,600.2,48.7
1051.1,417,203.4,3256,2.34,29.4,65.3,0.949,6731,750,29.7
944.7,317.7,208.1,5115,1.53,31.7,60.6,0.588,6114,750,16.5
999.3,449.5,118.7,5207,2.74,22.7,67.6,0.615,6581,750,33
1027.1,366.1,132.8,5442,3.26,10.6,58.2,0.765,7149,642.2,46.9
1126.1,431.9,172.4,4423,3.04,19,60.4,0.526,6493,750,34.6
1099.8,429.4,126.2,5579,3.46,20.1,63,0.973,7911,720.8,48.2
1024.6,531.1,202.8,3501,1.78,18,58.8,0.681,5662,750,24
1245.3,437.3,95.1,3749,1.95,12.9,61.4,0.745,6869,666.8,44.4
1112,445.7,85.3,3404,2.58,19.2,63,0.553,6414,750,31.7
983,400.4,109.2,5393,1.97,18.4,62.5,0.516,6121,750,23.2
935.6,537.3,120.1,3686,1.57,11.3,62.6,0.734,6350,750,24.8
953.5,494.3,95.8,3467,2.3,32.1,66.8,0.561,5179,750,18.8
986.1,371.4,89.2,4869,2.08,31.6,63.1,0.815,6647,750,26.3
956.2,511.1,185.8,3231,2.03,27.8,67.4,0.897,6930,750,28.4
965.3,408.1,103,3135,3.41,17,59.5,0.516,5886,749.1,29.8
999.8,507.2,207.9,3320,1.98,16.1,60.8,0.806,6145,750,23.3
960.7,505.7,131.5,3001,1.76,26.5,64.6,0.908,6188,750,21.1
1213.9,347.2,173.9,5091,1.75,23.2,60.8,0.72,7143,750,33
928.1,475.3,111.6,4687,3.11,23,61.5,0.98,6333,750,27.2
1083.6,372.7,113.6,3630,2.93,8.7,67,0.556,6893,588.4,51.6
1043.6,374.4,160.5,3699,1.76,23.5,63.4,0.661,6604,750,26.4
1243.8,374.1,158.5,5433,1.94,32.1,61.3,0.615,6460,750,31.1
939.2,481.4,187.6,4505,2.99,7.6,65.8,0.998,7829,692.3,41.7
1039.2,357.5,186.1,5096,2.05,15.2,58.7,0.647,6709,750,29.2
,300.2,173.9,,3.46,20.3,63.6,0.694,7239,653.2,56.1
1202.9,478.8,142.9,3713,2.58,25.6,59,0.924,6535,750,31.8
1186,342.8,204.7,5911,1.88,7.7,59.8,0.965,7413,616,52.8
990.3,326.1,167.2,4697,3.22,31.2,58.6,0.969,6432,750,27.2
959.8,359.4,218.6,3393,2.14,6.2,67,0.779,7261,640.5,42.7
1134,395,194.7,4218,2.08,30.7,58.5,0.832,6353,750,23.5
1225.3,419,86.2,3988,2.15,5.8,63.2,0.675,6654,578.3,54.1
1094.9,311.1,124.9,3642,3.04,9.6,60.2,0.804,7224,515.3,61.6
1100.1,542.6,160.1,5800,1.85,29,61.8,0.651,5914,750,19.5
998,479,181,5643,2.26,30.8,62.9,0.873,6121,750,22
